Observer,Block name,Point name,Date,Species,Time interval,Number,Sex/Behaviour,Distance,Detection_hist,3 Birds at census point.Notes,Record #,Verified?,Time start,Temp,Relative humidity,Wind,Sky_code,Mammal,Noise,Recording #,2 Point information.Notes,Start time,End time,Start temp,End temp,Start wind,End wind,Start sky,End sky
Manon Fontaine,Auriol Trail,A03,"Thursday, June 13, 2019",Swainson's Thrush,"2,4,6,8,10",1,S,<50m,11111,,2455,FALSE,4:20,8,68.4,0,3,,,,SWTH YRWA BOCH WWCR,3:50,8:39,9.9,8.3,0,0,3,3
Manon Fontaine,Auriol Trail,A03,"Thursday, June 13, 2019",Swainson's Thrush,"2,4,6,8,10",1,S,<50m,11111,,2456,FALSE,4:20,8,68.4,0,3,,,,SWTH YRWA BOCH WWCR,3:50,8:39,9.9,8.3,0,0,3,3
Manon Fontaine,Auriol Trail,A03,"Thursday, June 13, 2019",Yellow-rumped Warbler,"6,8,10",1,S,<50m,00111,,2457,FALSE,4:20,8,68.4,0,3,,,,SWTH YRWA BOCH WWCR,3:50,8:39,9.9,8.3,0,0,3,3
Manon Fontaine,Auriol Trail,A03,"Thursday, June 13, 2019",White-winged Crossbill,"2,4,8,10",1,S,<50m,11011,,2458,FALSE,4:20,8,68.4,0,3,,,,SWTH YRWA BOCH WWCR,3:50,8:39,9.9,8.3,0,0,3,3
Manon Fontaine,Auriol Trail,A03,"Thursday, June 13, 2019",Yellow-rumped Warbler,"2,4,6",1,S,50-100m,11100,,2459,FALSE,4:20,8,68.4,0,3,,,,SWTH YRWA BOCH WWCR,3:50,8:39,9.9,8.3,0,0,3,3
Manon Fontaine,Auriol Trail,A03,"Thursday, June 13, 2019",Boreal Chickadee,"2,8,10",1,C,50-100m,10011,,2460,FALSE,4:20,8,68.4,0,3,,,,SWTH YRWA BOCH WWCR,3:50,8:39,9.9,8.3,0,0,3,3
David Blakeburn,Auriol Trail,A03,"Tuesday, June 09, 2020",Yellow-rumped Warbler,"2,4,6,8",1,S,<50m,11110,,2567,FALSE,4:49,0.2,95.7,0.2,1,,,,YRWA DEJU SWTH GRAJ,4:05,8:25,-2.2,5,0,0,1,1
David Blakeburn,Auriol Trail,A03,"Tuesday, June 09, 2020",Yellow-rumped Warbler,"8,10",1,S,<50m,00011,,2568,FALSE,4:49,0.2,95.7,0.2,1,,,,YRWA DEJU SWTH GRAJ,4:05,8:25,-2.2,5,0,0,1,1
David Blakeburn,Auriol Trail,A03,"Tuesday, June 09, 2020",Dark-eyed Junco,4,1,S,<50m,01000,,2569,FALSE,4:49,0.2,95.7,0.2,1,,,,YRWA DEJU SWTH GRAJ,4:05,8:25,-2.2,5,0,0,1,1
David Blakeburn,Auriol Trail,A03,"Tuesday, June 09, 2020",Swainson's Thrush,"2,4,6,8,10",1,"S,C",50-100m,11111,,2570,FALSE,4:49,0.2,95.7,0.2,1,,,,YRWA DEJU SWTH GRAJ,4:05,8:25,-2.2,5,0,0,1,1
David Blakeburn,Auriol Trail,A03,"Tuesday, June 09, 2020",Swainson's Thrush,"2,4,6,8,10",1,"S,C",<50m,11111,,2571,FALSE,4:49,0.2,95.7,0.2,1,,,,YRWA DEJU SWTH GRAJ,4:05,8:25,-2.2,5,0,0,1,1
David Blakeburn,Auriol Trail,A03,"Tuesday, June 09, 2020",Yellow-rumped Warbler,"2,4,6,8,10",1,S,<50m,11111,,2572,FALSE,4:49,0.2,95.7,0.2,1,,,,YRWA DEJU SWTH GRAJ,4:05,8:25,-2.2,5,0,0,1,1
David Blakeburn,Auriol Trail,A03,"Tuesday, June 09, 2020",Swainson's Thrush,"2,4,6,8,10",1,S,<50m,11111,,2573,FALSE,4:49,0.2,95.7,0.2,1,,,,YRWA DEJU SWTH GRAJ,4:05,8:25,-2.2,5,0,0,1,1
David Blakeburn,Auriol Trail,A03,"Tuesday, June 09, 2020",Gray Jay,"2,4,6,8,10",1,C,50-100m,11111,,2574,FALSE,4:49,0.2,95.7,0.2,1,,,,YRWA DEJU SWTH GRAJ,4:05,8:25,-2.2,5,0,0,1,1
Sonny Parker,Auriol Trail,A03,"Wednesday, June 09, 2021",Gray Jay,2,1,C,50-100m,10000,,2739,FALSE,4:44,2.1,66,0.5,1,,,,,4:00,8:16,3.6,7.3,0,0.3,1,1
Sonny Parker,Auriol Trail,A03,"Wednesday, June 09, 2021",Yellow-rumped Warbler,"2,4,6",1,S,<50m,11100,,2740,FALSE,4:44,2.1,66,0.5,1,,,,,4:00,8:16,3.6,7.3,0,0.3,1,1
Sonny Parker,Auriol Trail,A03,"Wednesday, June 09, 2021",Yellow-rumped Warbler,"2,4,6,8,10",1,S,<50m,11111,,2741,FALSE,4:44,2.1,66,0.5,1,,,,,4:00,8:16,3.6,7.3,0,0.3,1,1
Sonny Parker,Auriol Trail,A03,"Wednesday, June 09, 2021",Swainson's Thrush,"2,4,6,8,10",1,"S,C",<50m,11111,,2742,FALSE,4:44,2.1,66,0.5,1,,,,,4:00,8:16,3.6,7.3,0,0.3,1,1
Sonny Parker,Auriol Trail,A03,"Wednesday, June 09, 2021",Dark-eyed Junco,"8,10",1,S,50-100m,00011,,2743,FALSE,4:44,2.1,66,0.5,1,,,,,4:00,8:16,3.6,7.3,0,0.3,1,1
Sonny Parker,Auriol Trail,A03,"Wednesday, June 09, 2021",Swainson's Thrush,"2,4",1,S,50-100m,11000,,2744,FALSE,4:44,2.1,66,0.5,1,,,,,4:00,8:16,3.6,7.3,0,0.3,1,1
Sonny Parker,Auriol Trail,A03,"Wednesday, June 09, 2021",Woodpecker,"4,6,8,10",1,D,50-100m,01111,,2745,FALSE,4:44,2.1,66,0.5,1,,,,,4:00,8:16,3.6,7.3,0,0.3,1,1
Sonny Parker,Auriol Trail,A03,"Wednesday, June 09, 2021",Yellow-rumped Warbler,"6,10",1,S,50-100m,00101,,2746,FALSE,4:44,2.1,66,0.5,1,,,,,4:00,8:16,3.6,7.3,0,0.3,1,1
Sonny Parker,Auriol Trail,A03,"Wednesday, June 09, 2021",Swainson's Thrush,2,1,S,50-100m,10000,,2747,FALSE,4:44,2.1,66,0.5,1,,,,,4:00,8:16,3.6,7.3,0,0.3,1,1
Sonny Parker,Auriol Trail,A03,"Wednesday, June 09, 2021",Dark-eyed Junco,"2,6",1,S,50-100m,10100,,2748,FALSE,4:44,2.1,66,0.5,1,,,,,4:00,8:16,3.6,7.3,0,0.3,1,1
Sonny Parker,Auriol Trail,A03,"Tuesday, June 07, 2022",Yellow-rumped Warbler,"2,4",1,S,50-100m,11000,,2882,FALSE,4:43,5.2,99.7,0,2,,plane at 8,,,4:03,7:56,7.9,6.2,0.1,0.3,2,2
Sonny Parker,Auriol Trail,A03,"Tuesday, June 07, 2022",Yellow-rumped Warbler,"2,4,6,10",1,S,50-100m,11101,,2883,FALSE,4:43,5.2,99.7,0,2,,plane at 8,,,4:03,7:56,7.9,6.2,0.1,0.3,2,2
Sonny Parker,Auriol Trail,A03,"Tuesday, June 07, 2022",Dark-eyed Junco,8,1,S,50-100m,00010,,2884,FALSE,4:43,5.2,99.7,0,2,,plane at 8,,,4:03,7:56,7.9,6.2,0.1,0.3,2,2
Sonny Parker,Auriol Trail,A03,"Tuesday, June 07, 2022",Swainson's Thrush,"6,8",1,S,50-100m,00110,,2885,FALSE,4:43,5.2,99.7,0,2,,plane at 8,,,4:03,7:56,7.9,6.2,0.1,0.3,2,2
Sonny Parker,Auriol Trail,A03,"Tuesday, June 07, 2022",Swainson's Thrush,"6,8",1,"S,C",50-100m,00110,,2886,FALSE,4:43,5.2,99.7,0,2,,plane at 8,,,4:03,7:56,7.9,6.2,0.1,0.3,2,2
Sonny Parker,Auriol Trail,A03,"Tuesday, June 07, 2022",Yellow-rumped Warbler,10,1,S,50-100m,10000,,2887,FALSE,4:43,5.2,99.7,0,2,,plane at 8,,,4:03,7:56,7.9,6.2,0.1,0.3,2,2
Sonny Parker,Auriol Trail,A03,"Tuesday, June 07, 2022",Swainson's Thrush,"2,4,10",1,"S,C",50-100m,11001,,2888,FALSE,4:43,5.2,99.7,0,2,,plane at 8,,,4:03,7:56,7.9,6.2,0.1,0.3,2,2
Sonny Parker,Auriol Trail,A03,"Tuesday, June 07, 2022",Yellow-rumped Warbler,"2,4,6,8",1,S,<50m,11110,,2889,FALSE,4:43,5.2,99.7,0,2,,plane at 8,,,4:03,7:56,7.9,6.2,0.1,0.3,2,2
Sonny Parker,Auriol Trail,A03,"Tuesday, June 07, 2022",Swainson's Thrush,"2,4,6,8",1,S,50-100m,11110,,2890,FALSE,4:43,5.2,99.7,0,2,,plane at 8,,,4:03,7:56,7.9,6.2,0.1,0.3,2,2
Sonny Parker,Auriol Trail,A03,"Tuesday, June 07, 2022",Dark-eyed Junco,10,1,S,50-100m,00001,,2891,FALSE,4:43,5.2,99.7,0,2,,plane at 8,,,4:03,7:56,7.9,6.2,0.1,0.3,2,2
Roger Brown,Auriol Trail,A03,"Tuesday, June 07, 2022",Swainson's Thrush,"2,6,10",1,S,50-100m,10101,,2962,FALSE,4:43,5.2,99.7,0,2,,"plane @ 6, distant wind picking up",,,4:03,7:56,7.9,6.2,0.1,0.3,2,2
Roger Brown,Auriol Trail,A03,"Tuesday, June 07, 2022",Yellow-rumped Warbler,2,1,S,50-100m,10000,,2963,FALSE,4:43,5.2,99.7,0,2,,"plane @ 6, distant wind picking up",,,4:03,7:56,7.9,6.2,0.1,0.3,2,2
Roger Brown,Auriol Trail,A03,"Tuesday, June 07, 2022",Yellow-rumped Warbler,"2,4,6,10",1,S,50-100m,11101,,2964,FALSE,4:43,5.2,99.7,0,2,,"plane @ 6, distant wind picking up",,,4:03,7:56,7.9,6.2,0.1,0.3,2,2
Roger Brown,Auriol Trail,A03,"Tuesday, June 07, 2022",Warbling Vireo,6,1,S,50-100m,00100,,2965,FALSE,4:43,5.2,99.7,0,2,,"plane @ 6, distant wind picking up",,,4:03,7:56,7.9,6.2,0.1,0.3,2,2
Roger Brown,Auriol Trail,A03,"Tuesday, June 07, 2022",Swainson's Thrush,"6,8,10",1,S,50-100m,00111,,2966,FALSE,4:43,5.2,99.7,0,2,,"plane @ 6, distant wind picking up",,,4:03,7:56,7.9,6.2,0.1,0.3,2,2
Roger Brown,Auriol Trail,A03,"Tuesday, June 07, 2022",Dark-eyed Junco,6,1,S,<50m,00100,,2967,FALSE,4:43,5.2,99.7,0,2,,"plane @ 6, distant wind picking up",,,4:03,7:56,7.9,6.2,0.1,0.3,2,2
Roger Brown,Auriol Trail,A03,"Tuesday, June 07, 2022",Yellow-rumped Warbler,"2,4,6",1,S,<50m,11100,,2968,FALSE,4:43,5.2,99.7,0,2,,"plane @ 6, distant wind picking up",,,4:03,7:56,7.9,6.2,0.1,0.3,2,2
Roger Brown,Auriol Trail,A03,"Tuesday, June 07, 2022",Swainson's Thrush,"2,4,6",1,S,50-100m,11100,,2969,FALSE,4:43,5.2,99.7,0,2,,"plane @ 6, distant wind picking up",,,4:03,7:56,7.9,6.2,0.1,0.3,2,2
Roger Brown,Auriol Trail,A03,"Tuesday, June 07, 2022",Gray Jay,4,1,C,50-100m,01000,,2970,FALSE,4:43,5.2,99.7,0,2,,"plane @ 6, distant wind picking up",,,4:03,7:56,7.9,6.2,0.1,0.3,2,2
Roger Brown,Auriol Trail,A03,"Tuesday, June 07, 2022",Swainson's Thrush,"2,4,6",1,S,<50m,11100,,2971,FALSE,4:43,5.2,99.7,0,2,,"plane @ 6, distant wind picking up",,,4:03,7:56,7.9,6.2,0.1,0.3,2,2
Roger Brown,Auriol Trail,A03,"Tuesday, June 07, 2022",Swainson's Thrush,6,1,C,50-100m,00100,,2972,FALSE,4:43,5.2,99.7,0,2,,"plane @ 6, distant wind picking up",,,4:03,7:56,7.9,6.2,0.1,0.3,2,2
Roger Brown,Auriol Trail,A03,"Tuesday, June 07, 2022",Swainson's Thrush,"2,4,6,10",1,S,50-100m,11101,,2973,FALSE,4:43,5.2,99.7,0,2,,"plane @ 6, distant wind picking up",,,4:03,7:56,7.9,6.2,0.1,0.3,2,2
Sonny Parker,Auriol Trail,A03,"Monday, June 05, 2023",Gray Jay,"2,6,10",1,C,50-100m,10101,,3144,FALSE,5:07,10.2,52.2,0,3,,bumblebee,,,4:20,9:00,12.7,14.4,0,0.2,3,2
Sonny Parker,Auriol Trail,A03,"Monday, June 05, 2023",Swainson's Thrush,"8,10",1,S,50-100m,00011,,3145,FALSE,5:07,10.2,52.2,0,3,,bumblebee,,,4:20,9:00,12.7,14.4,0,0.2,3,2
Sonny Parker,Auriol Trail,A03,"Monday, June 05, 2023",Dark-eyed Junco,6,1,S,50-100m,00100,,3146,FALSE,5:07,10.2,52.2,0,3,,bumblebee,,,4:20,9:00,12.7,14.4,0,0.2,3,2
Sonny Parker,Auriol Trail,A03,"Monday, June 05, 2023",Yellow-rumped Warbler,"4,6,8",1,S,50-100m,01110,,3147,FALSE,5:07,10.2,52.2,0,3,,bumblebee,,,4:20,9:00,12.7,14.4,0,0.2,3,2
Sonny Parker,Auriol Trail,A03,"Monday, June 05, 2023",Yellow-rumped Warbler,"2,4,6,8",1,S,<50m,11110,,3148,FALSE,5:07,10.2,52.2,0,3,,bumblebee,,,4:20,9:00,12.7,14.4,0,0.2,3,2
Sonny Parker,Auriol Trail,A03,"Monday, June 05, 2023",Swainson's Thrush,4,1,C,<50m,01000,,3149,FALSE,5:07,10.2,52.2,0,3,,bumblebee,,,4:20,9:00,12.7,14.4,0,0.2,3,2
Sonny Parker,Auriol Trail,A03,"Monday, June 05, 2023",Gray Jay,"2,4",1,C,50-100m,11000,,3150,FALSE,5:07,10.2,52.2,0,3,,bumblebee,,,4:20,9:00,12.7,14.4,0,0.2,3,2
Sonny Parker,Auriol Trail,A03,"Monday, June 05, 2023",Yellow-rumped Warbler,"8,10",1,S,50-100m,00011,,3151,FALSE,5:07,10.2,52.2,0,3,,bumblebee,,,4:20,9:00,12.7,14.4,0,0.2,3,2
Sonny Parker,Auriol Trail,A03,"Friday, June 07, 2024",Swainson's Thrush,"4,6,10",1,S,50-100m,01101,,3222,FALSE,4:55,-0.1,95.3,0,1,,,,sunrise,4:07,8:39,-1.2,5,0,1,1,1
Sonny Parker,Auriol Trail,A03,"Friday, June 07, 2024",Dark-eyed Junco,"8,10",1,S,50-100m,00011,,3223,FALSE,4:55,-0.1,95.3,0,1,,,,sunrise,4:07,8:39,-1.2,5,0,1,1,1
Sonny Parker,Auriol Trail,A03,"Friday, June 07, 2024",Yellow-rumped Warbler,"2,4,6,10",1,S,<50m,11101,,3224,FALSE,4:55,-0.1,95.3,0,1,,,,sunrise,4:07,8:39,-1.2,5,0,1,1,1
Sonny Parker,Auriol Trail,A03,"Friday, June 07, 2024",Dark-eyed Junco,"2,4,6,8,10",1,S,50-100m,11111,,3225,FALSE,4:55,-0.1,95.3,0,1,,,,sunrise,4:07,8:39,-1.2,5,0,1,1,1
Sonny Parker,Auriol Trail,A03,"Friday, June 07, 2024",Boreal Chickadee,"2,4,6",1,C,50-100m,11100,,3226,FALSE,4:55,-0.1,95.3,0,1,,,,sunrise,4:07,8:39,-1.2,5,0,1,1,1
Sonny Parker,Auriol Trail,A03,"Friday, June 07, 2024",Yellow-rumped Warbler,"2,4,6,10",1,S,50-100m,11101,,3227,FALSE,4:55,-0.1,95.3,0,1,,,,sunrise,4:07,8:39,-1.2,5,0,1,1,1
Sonny Parker,Auriol Trail,A03,"Friday, June 07, 2024",Ruby-crowned Kinglet,"2,4,6,8,10",1,S,<50m,11111,,3228,FALSE,4:55,-0.1,95.3,0,1,,,,sunrise,4:07,8:39,-1.2,5,0,1,1,1
Sonny Parker,Auriol Trail,A03,"Friday, June 07, 2024",Common Raven,"8,10",1,C,50-100m,00011,,3229,FALSE,4:55,-0.1,95.3,0,1,,,,sunrise,4:07,8:39,-1.2,5,0,1,1,1
Sonny Parker,Auriol Trail,A03,"Friday, June 07, 2024",Yellow-rumped Warbler,10,1,S,<50m,00001,,3230,FALSE,4:55,-0.1,95.3,0,1,,,,sunrise,4:07,8:39,-1.2,5,0,1,1,1
Sonny Parker,Auriol Trail,A03,"Friday, June 07, 2024",Swainson's Thrush,6,1,C,50-100m,00100,,3231,FALSE,4:55,-0.1,95.3,0,1,,,,sunrise,4:07,8:39,-1.2,5,0,1,1,1
Sonny Parker,Auriol Trail,A03,"Friday, June 07, 2024",Dark-eyed Junco,8,1,S,50-100m,00010,,3232,FALSE,4:55,-0.1,95.3,0,1,,,,sunrise,4:07,8:39,-1.2,5,0,1,1,1
Sarah Davidson,Auriol Trail,A04,"Tuesday, June 08, 2010",Dark-eyed Junco,"5,10",1,S,>100m,,,29,FALSE,5:31,5.6,55,,,,,4,BOCHbetween 4 and 5,4:12,8:34,4,8,0.2,1.6,1,1
Sarah Davidson,Auriol Trail,A04,"Tuesday, June 08, 2010",Swainson's Thrush,"5,10",1,C,50-100m,,,30,FALSE,5:31,5.6,55,,,,,4,BOCHbetween 4 and 5,4:12,8:34,4,8,0.2,1.6,1,1
Sarah Davidson,Auriol Trail,A04,"Tuesday, June 08, 2010",Swainson's Thrush,10,1,S,>100m,,Might be same bird as above,31,FALSE,5:31,5.6,55,,,,,4,BOCHbetween 4 and 5,4:12,8:34,4,8,0.2,1.6,1,1
Sarah Davidson,Auriol Trail,A04,"Tuesday, June 08, 2010",Varied Thrush,10,1,S,>100m,,,32,FALSE,5:31,5.6,55,,,,,4,BOCHbetween 4 and 5,4:12,8:34,4,8,0.2,1.6,1,1
Sarah Davidson,Auriol Trail,A04,"Tuesday, June 08, 2010",Yellow-rumped Warbler,10,1,S,50-100m,,,33,FALSE,5:31,5.6,55,,,,,4,BOCHbetween 4 and 5,4:12,8:34,4,8,0.2,1.6,1,1
Sarah Davidson,Auriol Trail,A04,"Tuesday, June 08, 2010",Swainson's Thrush,10,1,C,<50m,,,34,FALSE,5:31,5.6,55,,,,,4,BOCHbetween 4 and 5,4:12,8:34,4,8,0.2,1.6,1,1
Sarah Davidson,Auriol Trail,A04,"Tuesday, June 08, 2010",Varied Thrush,"3,5,10",1,S,>100m,,,35,FALSE,5:31,5.6,55,,,,,4,BOCHbetween 4 and 5,4:12,8:34,4,8,0.2,1.6,1,1
Sarah Davidson,Auriol Trail,A04,"Tuesday, June 08, 2010",Yellow-rumped Warbler,"3,5,10",1,S,50-100m,,,36,FALSE,5:31,5.6,55,,,,,4,BOCHbetween 4 and 5,4:12,8:34,4,8,0.2,1.6,1,1
Sarah Davidson,Auriol Trail,A04,"Tuesday, June 08, 2010",Swainson's Thrush,"3,5,10",1,S,50-100m,,,37,FALSE,5:31,5.6,55,,,,,4,BOCHbetween 4 and 5,4:12,8:34,4,8,0.2,1.6,1,1
Ian Mcdonald,Auriol Trail,A04,"Thursday, June 18, 2009",Swainson's Thrush,"3,5,10",1,S,>100m,,,220,FALSE,5:20,0,,,2,,,6,BOCH between points.,3:50,8:50,-2,7,0,2,1,1
Ian Mcdonald,Auriol Trail,A04,"Thursday, June 18, 2009",Varied Thrush,"3,5",1,S,50-100m,,,221,FALSE,5:20,0,,,2,,,6,BOCH between points.,3:50,8:50,-2,7,0,2,1,1
Ian Mcdonald,Auriol Trail,A04,"Thursday, June 18, 2009",Dark-eyed Junco,"3,10",1,S,<50m,,,222,FALSE,5:20,0,,,2,,,6,BOCH between points.,3:50,8:50,-2,7,0,2,1,1
Ian Mcdonald,Auriol Trail,A04,"Thursday, June 18, 2009",Gray Jay,3,1,C,50-100m,,,223,FALSE,5:20,0,,,2,,,6,BOCH between points.,3:50,8:50,-2,7,0,2,1,1
Ian Mcdonald,Auriol Trail,A04,"Thursday, June 18, 2009",Yellow-rumped Warbler,"3,5,10",1,S,50-100m,,,224,FALSE,5:20,0,,,2,,,6,BOCH between points.,3:50,8:50,-2,7,0,2,1,1
Ian Mcdonald,Auriol Trail,A04,"Thursday, June 18, 2009",Yellow-rumped Warbler,"3,5,10",1,S,50-100m,,,225,FALSE,5:20,0,,,2,,,6,BOCH between points.,3:50,8:50,-2,7,0,2,1,1
Ian Mcdonald,Auriol Trail,A04,"Thursday, June 18, 2009",Dark-eyed Junco,3,1,S,50-100m,,,226,FALSE,5:20,0,,,2,,,6,BOCH between points.,3:50,8:50,-2,7,0,2,1,1
Ian Mcdonald,Auriol Trail,A04,"Thursday, June 18, 2009",Varied Thrush,"3,10",1,S,>100m,,,227,FALSE,5:20,0,,,2,,,6,BOCH between points.,3:50,8:50,-2,7,0,2,1,1
Ian Mcdonald,Auriol Trail,A04,"Thursday, June 18, 2009",Swainson's Thrush,"3,5,10",1,S,>100m,,,228,FALSE,5:20,0,,,2,,,6,BOCH between points.,3:50,8:50,-2,7,0,2,1,1
Ian McDonald,Auriol Trail,A04,"Friday, June 26, 2009",Yellow-rumped Warbler,"3,10",1,S,50-100m,,,312,FALSE,5:20,-1,,,2,,,6,,4:07,8:20,-2,4,0,2,1,1
Ian McDonald,Auriol Trail,A04,"Friday, June 26, 2009",Dark-eyed Junco,"3,10",1,S,50-100m,,,313,FALSE,5:20,-1,,,2,,,6,,4:07,8:20,-2,4,0,2,1,1
Ian McDonald,Auriol Trail,A04,"Friday, June 26, 2009",Swainson's Thrush,"3,5,10",1,V,<50m,,,314,FALSE,5:20,-1,,,2,,,6,,4:07,8:20,-2,4,0,2,1,1
Ian McDonald,Auriol Trail,A04,"Friday, June 26, 2009",Yellow-rumped Warbler,"3,10",1,V,<50m,,,315,FALSE,5:20,-1,,,2,,,6,,4:07,8:20,-2,4,0,2,1,1
Ian McDonald,Auriol Trail,A04,"Friday, June 26, 2009",Woodpecker,"3,5",1,S,>100m,,,316,FALSE,5:20,-1,,,2,,,6,,4:07,8:20,-2,4,0,2,1,1
Ian McDonald,Auriol Trail,A04,"Friday, June 26, 2009",Yellow-rumped Warbler,10,1,S,<50m,,,317,FALSE,5:20,-1,,,2,,,6,,4:07,8:20,-2,4,0,2,1,1
Ian McDonald,Auriol Trail,A04,"Friday, June 26, 2009",Ruby-crowned Kinglet,"3,5",1,S,50-100m,,"Carl said RUKI, Ian thought RUKI or PIGR",318,FALSE,5:20,-1,,,2,,,6,,4:07,8:20,-2,4,0,2,1,1
Ian McDonald,Auriol Trail,A04,"Friday, June 26, 2009",Dark-eyed Junco,"3,5,10",1,S,50-100m,,,319,FALSE,5:20,-1,,,2,,,6,,4:07,8:20,-2,4,0,2,1,1
Ian McDonald,Auriol Trail,A04,"Friday, June 26, 2009",Swainson's Thrush,"3,10",1,S,>100m,,,320,FALSE,5:20,-1,,,2,,,6,,4:07,8:20,-2,4,0,2,1,1
Sarah Davidson,Auriol Trail,A04,"Wednesday, June 08, 2011",Gray Jay,10,1,C,>100m,00001,,392,FALSE,5:01,6.6,70.5,0.4,3,,,,DEJU and WWCR seen between P3 and P4,3:50,8:24,12.6,11,0,0.7,3,2
Sarah Davidson,Auriol Trail,A04,"Wednesday, June 08, 2011",Varied Thrush,4,1,S,>100m,01000,,393,FALSE,5:01,6.6,70.5,0.4,3,,,,DEJU and WWCR seen between P3 and P4,3:50,8:24,12.6,11,0,0.7,3,2
Sarah Davidson,Auriol Trail,A04,"Wednesday, June 08, 2011",Varied Thrush,2,1,S,>100m,10000,,394,FALSE,5:01,6.6,70.5,0.4,3,,,,DEJU and WWCR seen between P3 and P4,3:50,8:24,12.6,11,0,0.7,3,2
Sarah Davidson,Auriol Trail,A04,"Wednesday, June 08, 2011",Chipping Sparrow,"2,4,6",2,S,50-100m,11100,,395,FALSE,5:01,6.6,70.5,0.4,3,,,,DEJU and WWCR seen between P3 and P4,3:50,8:24,12.6,11,0,0.7,3,2
Sarah Davidson,Auriol Trail,A04,"Wednesday, June 08, 2011",Swainson's Thrush,"2,4,6,10",1,S,50-100m,11101,,396,FALSE,5:01,6.6,70.5,0.4,3,,,,DEJU and WWCR seen between P3 and P4,3:50,8:24,12.6,11,0,0.7,3,2
Sarah Davidson,Auriol Trail,A04,"Wednesday, June 08, 2011",Swainson's Thrush,"2,4,6,8,10",1,S,>100m,11111,,397,FALSE,5:01,6.6,70.5,0.4,3,,,,DEJU and WWCR seen between P3 and P4,3:50,8:24,12.6,11,0,0.7,3,2
Sarah Davidson,Auriol Trail,A04,"Wednesday, June 08, 2011",Swainson's Thrush,"4,6,8",1,C,50-100m,01110,,398,FALSE,5:01,6.6,70.5,0.4,3,,,,DEJU and WWCR seen between P3 and P4,3:50,8:24,12.6,11,0,0.7,3,2
Sarah Davidson,Auriol Trail,A04,"Wednesday, June 08, 2011",Swainson's Thrush,8,1,C,50-100m,00010,,399,FALSE,5:01,6.6,70.5,0.4,3,,,,DEJU and WWCR seen between P3 and P4,3:50,8:24,12.6,11,0,0.7,3,2
Sarah Davidson,Auriol Trail,A04,"Wednesday, June 08, 2011",White-winged Crossbill,10,1,FO,<50m,00001,,400,FALSE,5:01,6.6,70.5,0.4,3,,,,DEJU and WWCR seen between P3 and P4,3:50,8:24,12.6,11,0,0.7,3,2
Sarah Davidson,Auriol Trail,A04,"Wednesday, June 08, 2011",White-winged Crossbill,6,1,FO,50-100m,00100,,401,FALSE,5:01,6.6,70.5,0.4,3,,,,DEJU and WWCR seen between P3 and P4,3:50,8:24,12.6,11,0,0.7,3,2
Sarah Davidson,Auriol Trail,A04,"Wednesday, June 08, 2011",Yellow-rumped Warbler,"8,10",1,S,<50m,00011,,431,FALSE,5:01,6.6,70.5,0.4,3,,,,DEJU and WWCR seen between P3 and P4,3:50,8:24,12.6,11,0,0.7,3,2
Sarah Davidson,Auriol Trail,A04,"Monday, June 13, 2011",Dark-eyed Junco,10,1,S,>100m,00001,,722,FALSE,4:59,0.5,87.9,0.4,1,,,,,3:40,8:24,6.7,7.3,0,0.4,0,0
Sarah Davidson,Auriol Trail,A04,"Monday, June 13, 2011",Dark-eyed Junco,"6,8,10",1,V,<50m,00111,,723,FALSE,4:59,0.5,87.9,0.4,1,,,,,3:40,8:24,6.7,7.3,0,0.4,0,0
Sarah Davidson,Auriol Trail,A04,"Monday, June 13, 2011",Swainson's Thrush,"2,4,6,8,10",1,S,>100m,11111,,724,FALSE,4:59,0.5,87.9,0.4,1,,,,,3:40,8:24,6.7,7.3,0,0.4,0,0
Sarah Davidson,Auriol Trail,A04,"Monday, June 13, 2011",Swainson's Thrush,"4,6",1,S,50-100m,01100,,725,FALSE,4:59,0.5,87.9,0.4,1,,,,,3:40,8:24,6.7,7.3,0,0.4,0,0
Sarah Davidson,Auriol Trail,A04,"Monday, June 13, 2011",Swainson's Thrush,2,1,S,50-100m,10000,,726,FALSE,4:59,0.5,87.9,0.4,1,,,,,3:40,8:24,6.7,7.3,0,0.4,0,0
Sarah Davidson,Auriol Trail,A04,"Monday, June 13, 2011",White-winged Crossbill,2,1,C,<50m,10000,,727,FALSE,4:59,0.5,87.9,0.4,1,,,,,3:40,8:24,6.7,7.3,0,0.4,0,0
Sarah Davidson,Auriol Trail,A04,"Monday, June 13, 2011",Yellow-rumped Warbler,"2,4,6,8,10",1,S,50-100m,11111,,728,FALSE,4:59,0.5,87.9,0.4,1,,,,,3:40,8:24,6.7,7.3,0,0.4,0,0
Sarah Davidson,Auriol Trail,A04,"Monday, June 13, 2011",Yellow-rumped Warbler,"8,10",1,S,>100m,00011,,729,FALSE,4:59,0.5,87.9,0.4,1,,,,,3:40,8:24,6.7,7.3,0,0.4,0,0
Sarah Davidson,Auriol Trail,A04,"Monday, June 13, 2011",Yellow-rumped Warbler,2,1,S,50-100m,10000,,730,FALSE,4:59,0.5,87.9,0.4,1,,,,,3:40,8:24,6.7,7.3,0,0.4,0,0
Sarah Davidson,Auriol Trail,A04,"Sunday, June 10, 2012",Yellow-rumped Warbler,"8,10",1,S,50-100m,00011,,836,FALSE,5:20,3.9,91,0,1,,,,YRWA between P3 and P4,4:00,8:56,0.8,10.9,0,0,1,2
